player_id,team_id,player_name,player_shirt_number,player_age,player_height,player_nationality,player_positions,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,Crosses,LongB,ThrB,strengths,weaknesses,player_style,name_lower,RecordID,ClubName,League/Country,BootsName,BootsMaterial,BootsBrand,BootsPack,BootsType,BootsPosition,BootsTopPlayers,PlayerMarketValue
256,10,Andreas Pereira,18,29,178,Brazil,"['Midfielder Centre', 'Midfielder Left', 'Midfielder Right']",44,2060,4,4,10,0,1.1,75.9,0.4,0,6.51,0.8,0.3,0.9,0.0,0.5,1.0,0.1,0,1.6,0.7,0.0,0.6,0.8,22.6,1.5,1.0,0.0,"['Taking set-pieces', 'Key passes']","['Tackling', 'Aerial Duels', 'Finishing', 'Passing', 'Defensive contribution']","['Likes to play long balls', 'Plays the ball off the ground often', 'Likes to shoot from distance', 'Counter attack threat', 'Does not dive into tackles']",andreas pereira,1679742361-3829,Fulham,Premier League,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€16 million
257,10,Sander Berge,16,27,195,Norway,['Midfielder Centre'],47,3062,0,3,7,0,0.1,92.0,1.0,0,6.72,1.8,0.7,1.0,0.0,1.3,0.5,0.3,0,0.7,0.3,0.0,0.5,0.6,45.5,0.0,1.9,0.1,['Aerial Duels'],['Discipline'],['Likes to play long balls'],sander berge,1679742361-2479,Sheffield United,Other League,Copa Pure.1,Fusionskin,adidas,Own Your Football,Control,Midfield,Paulo Dybala,€16 million
258,10,Calvin Bassey,3,25,185,Nigeria,"['Defender Centre', 'Defender Left']",43,3074,2,0,8,0,0.4,90.1,1.3,0,6.51,1.5,0.6,0.7,0.7,3.2,0.3,0.5,0,0.1,0.9,0.1,0.2,1.0,61.1,0.0,2.5,0.0,[],['Aerial Duels'],['Likes to dribble'],calvin bassey,1679742361-853,Ajax,Champions League,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€18 million
259,10,Issa Diop,31,28,194,France,['Defender Centre'],24,1457,0,0,3,0,0.3,87.8,1.0,0,6.34,1.2,0.5,0.5,0.5,3.2,0.2,0.3,1,0.1,0.2,0.0,0.1,0.5,38.1,0.0,1.9,0.0,[],['Concentration'],"['Likes to play short passes', 'Clears the ball out of defence often']",issa diop,1679742361-3833,Fulham,Premier League,Predator Accuracy.1 Low,Primeknit,adidas,Own Your Football,Control,Midfield,Jude Bellingham,€18 million
261,10,Tom Cairney,10,34,185,Scotland,"['Midfielder Centre', 'Midfielder Right']",28,704,2,0,3,1,0.4,92.8,0.2,0,6.31,0.5,0.2,0.3,0.0,0.1,0.1,0.0,0,0.5,0.8,0.0,0.2,0.3,25.6,0.2,0.7,0.0,"['Passing', 'Finishing']",['Defensive contribution'],"['Gets fouled often', 'Likes to play short passes', 'Does not dive into tackles']",tom cairney,1679742361-3825,Fulham,Premier League,Mercurial Vapor 14,Flyknit,Nike,Blueprint,Speed,Attack,Cristiano Ronaldo,€2 million
262,10,Jorge Cuenca,15,25,190,Spain,"['Defender Centre', 'Defender Left']",11,471,0,0,1,0,0.1,85.3,1.1,0,6.35,0.3,0.7,0.6,0.8,3.7,0.3,0.6,0,0.0,0.2,0.0,0.0,0.3,26.8,0.0,1.2,0.0,"['Crossing', 'Key passes', 'Aerial Duels', 'Tackling']","['Holding on to the ball', 'Concentration']","['Likes to play short passes', 'Clears the ball out of defence often', 'Commits fouls often']",jorge cuenca,1679742361-1276,Villarreal CF,La Liga,Predator Accuracy+,Primeknit,adidas,Own Your Football,Control,Midfield,Jude Bellingham,€5 million
263,10,Willian,22,36,175,Brazil,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right']",23,402,0,0,0,0,0.5,85.8,0.1,0,6.2,0.4,0.2,0.1,0.0,0.1,0.4,0.0,0,0.6,0.1,0.1,0.2,0.6,17.4,0.7,0.7,0.0,"['Passing', 'Direct free-kicks', 'Taking set-pieces', 'Holding on to the ball', 'Key passes', 'Long shots']","['Aerial Duels', 'Defensive contribution']","['Likes to play long balls', 'Does not dive into tackles']",willian,1679742361-3822,Fulham,Premier League,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€3 million
265,10,Carlos Vinícius,12,30,190,Brazil,['Forward'],4,13,0,0,0,0,0.3,33.3,0.0,0,6.12,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0,0.0,0.7,0.0,0.0,0.3,1.0,0.0,0.0,0.0,"['Key passes', 'Headed attempts']","['Holding on to the ball', 'Passing', 'Defensive contribution']","['Likes to play short passes', 'Does not dive into tackles']",carlos vinícius,1679742361-3819,Fulham,Premier League,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€5 million
266,10,Harrison Reed,6,30,181,England,"['Defender Right', 'Midfielder Centre', 'Midfielder Right']",17,258,0,0,3,0,0.4,80.9,0.1,0,6.08,0.5,0.1,0.6,0.0,0.4,0.2,0.0,0,0.1,0.4,0.0,0.2,0.4,9.1,0.1,0.0,0.0,['Concentration'],"['Passing', 'Tackling']",['Does not dive into tackles'],harrison reed,1679742361-3827,Fulham,Premier League,Tiempo Legend 9,Kangaroo Leather,Nike,Lucent,Modern C,Defence,Virgil van Dijk,€15 million
268,11,Mark Travers,32,26,191,Ireland,['Goalkeeper'],22,1980,0,0,1,0,0.0,59.1,0.5,2,6.99,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,26.2,0.0,3.9,0.0,"['Shot stopping (Reflexes)', 'Saving close range shots']",['Long passing'],[],mark travers,1679742361-3965,Bournemouth,Premier League,Predator Edge.1 Low,Primeknit,adidas,Al Rihla,Control,Midfield,Jude Bellingham,€2 million
269,11,Antoine Semenyo,24,25,185,Ghana,"['Attacking Midfielder Left', 'Attacking Midfielder Right', 'Forward']",46,3052,12,5,10,0,3.3,78.3,1.8,4,7.15,1.5,0.3,1.9,0.1,0.9,0.7,0.2,0,1.3,1.1,0.4,2.1,2.3,26.4,0.2,0.5,0.1,"['Aerial Duels', 'Dribbling']","['Crossing', 'Holding on to the ball']","['Likes to cut inside', 'Indirect set-piece threat', 'Commits fouls often']",antoine semenyo,1679742361-3941,Bournemouth,Premier League,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€9 million
272,11,Dango Ouattara,11,23,177,Burkina Faso,"['Defender Left', 'Midfielder Left', 'Midfielder Right', 'Forward']",37,2096,9,4,3,0,2.0,65.1,1.5,1,6.94,1.1,0.4,0.5,0.0,1.5,0.7,0.3,0,1.1,0.7,0.4,1.0,1.9,15.4,0.5,0.3,0.0,"['Headed attempts', 'Tackling', 'Ball interception', 'Aerial Duels', 'Direct free-kicks', 'Blocking the ball']","['Passing', 'Crossing', 'Holding on to the ball']","['Indirect set-piece threat', 'Likes to tackle']",dango ouattara,1679742361-3940,Bournemouth,Premier League,X Speedportal.1,Speedskin,adidas,Al Rihla,Speed,Attack,Lionel Messi,€20 million
273,11,Ryan Christie,10,30,178,Scotland,"['Midfielder Centre', 'Midfielder Left', 'Midfielder Right', 'Forward']",46,2791,4,3,12,0,1.0,80.9,0.8,3,6.71,1.6,0.9,1.4,0.0,1.4,1.2,0.3,0,1.1,1.2,0.1,1.0,1.6,30.9,0.4,1.6,0.1,"['Key passes', 'Ball interception']","['Passing', 'Finishing']","['Likes to play long balls', 'Likes to dribble', 'Plays the ball off the ground often', 'Likes to tackle', 'Commits fouls often']",ryan christie,1679742361-3948,Bournemouth,Premier League,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€9 million
274,11,Justin Kluivert,19,26,171,Netherlands,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right', 'Forward']",39,2398,13,7,10,0,1.8,81.2,0.3,2,6.86,0.6,0.4,1.3,0.0,0.6,0.5,0.0,0,1.3,1.0,0.1,0.8,1.5,19.9,0.6,0.7,0.1,"['Dribbling', 'Finishing']","['Aerial Duels', 'Passing', 'Crossing', 'Defensive contribution']","['Counter attack threat', 'Likes to dribble', 'Does not dive into tackles', 'Commits fouls often']",justin kluivert,1679742361-1284,Valencia CF,La Liga,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€12 million
275,11,Lewis Cook,4,28,175,England,"['Defender Right', 'Midfielder Centre', 'Midfielder Left']",39,2916,1,3,9,0,0.4,81.2,1.1,0,6.81,2.3,1.1,1.4,0.1,1.8,0.8,0.3,0,1.3,0.3,0.1,0.5,0.8,37.4,1.0,1.8,0.1,"['Taking set-pieces', 'Crossing', 'Ball interception']",['Holding on to the ball'],"['Likes to play long balls', 'Likes to shoot from distance']",lewis cook,1679742361-3953,Bournemouth,Premier League,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€10 million
276,11,Marcus Tavernier,16,26,178,England,"['Midfielder Centre', 'Midfielder Left', 'Midfielder Right']",29,1828,3,5,5,0,1.9,80.1,0.9,0,6.83,1.6,0.2,1.0,0.0,0.3,0.6,0.1,0,1.4,0.8,0.1,1.8,1.5,25.4,0.8,1.0,0.1,"['Long shots', 'Defensive contribution']",['Finishing'],"['Likes to cross', 'Likes to shoot from distance', 'Likes to tackle']",marcus tavernier,1679742361-3951,Bournemouth,Premier League,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€15 million
278,11,Evanilson,9,25,183,Brazil,['Forward'],35,2250,12,1,2,1,2.2,68.8,1.3,2,6.73,0.5,0.0,1.2,0.0,0.7,0.1,0.1,0,0.8,1.6,0.6,0.8,1.2,10.3,0.0,0.2,0.1,['Holding on to the ball'],"['Offside awareness', 'Discipline']","['Gets fouled often', 'Plays the ball off the ground often', 'Indirect set-piece threat']",evanilson,1679742361-676,Porto,Champions League,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€22 million
281,11,Tyler Adams,12,26,173,USA,"['Defender Right', 'Midfielder Centre', 'Midfielder Right']",36,1968,0,3,9,0,0.3,83.9,1.1,0,6.69,2.8,1.1,1.6,0.0,1.3,1.1,0.4,0,0.6,0.8,0.0,0.4,1.0,36.1,0.0,0.7,0.0,"['Tackling', 'Aerial Duels', 'Ball interception']",['Discipline'],"['Likes to shoot from distance', 'Likes to play short passes', 'Likes to tackle', 'Commits fouls often']",tyler adams,1679742361-3803,Leeds United,Premier League,Tiempo Legend 9,Kangaroo Leather,Nike,,Modern C,Defence,Virgil van Dijk,€20 million
282,11,Marcos Senesi,5,28,185,Argentina,['Defender Centre'],18,1121,0,0,5,0,0.3,78.0,1.9,1,6.61,2.2,0.6,1.2,0.2,3.5,1.0,0.5,0,0.3,0.6,0.0,0.3,0.4,41.9,0.2,4.8,0.1,"['Tackling', 'Concentration', 'Ball interception']","['Aerial Duels', 'Passing', 'Discipline']","['Likes to play long balls', 'Plays the ball off the ground often', 'Likes to dribble', 'Likes to tackle', 'Commits fouls often']",marcos senesi,1679742361-3960,Bournemouth,Premier League,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€17 million
284,11,Luis Sinisterra,17,25,172,Colombia,"['Attacking Midfielder Left', 'Attacking Midfielder Right', 'Forward']",24,328,3,1,1,0,0.9,82.6,0.3,0,6.45,0.7,0.1,0.3,0.0,0.5,0.3,0.0,0,0.6,0.2,0.1,0.4,0.5,8.1,0.1,0.3,0.0,"['Taking set-pieces', 'Long shots', 'Aerial Duels', 'Dribbling', 'Finishing', 'Passing', 'Defensive contribution']",['Discipline'],"['Indirect set-piece threat', 'Likes to play long balls', 'Likes to do layoffs', 'Likes to cut inside']",luis sinisterra,1679742361-3794,Leeds United,Premier League,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€22 million
286,11,Philip Billing,15,28,193,Denmark,"['Midfielder Centre', 'Forward']",19,362,1,0,2,0,0.6,76.8,0.9,0,6.39,1.2,0.5,0.7,0.0,0.4,0.2,0.1,0,0.6,0.2,0.0,0.3,0.4,9.6,0.1,0.2,0.1,"['Ball interception', 'Aerial Duels', 'Long shots', 'Defensive contribution', 'Blocking the ball']","['Passing', 'Holding on to the ball', 'Crossing', 'Concentration']",['Likes to do flick ons'],philip billing,1679742361-3950,Bournemouth,Premier League,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€18 million
287,11,David Brooks,7,27,173,Wales,"['Attacking Midfielder Centre', 'Attacking Midfielder Right']",35,998,3,0,4,0,0.9,81.7,0.3,0,6.39,0.4,0.2,0.3,0.0,0.3,0.5,0.1,0,0.7,0.7,0.0,0.5,1.0,11.8,0.5,0.4,0.0,"['Passing', 'Through balls', 'Key passes', 'Long shots', 'Holding on to the ball']","['Aerial Duels', 'Finishing', 'Defensive contribution']","['Likes to do layoffs', 'Gets fouled often']",david brooks,1679742361-3945,Bournemouth,Premier League,Mercurial Vapor XIII,Flyknit,Nike,,Speed,Attack,Cristiano Ronaldo,€12 million
288,11,Adam Smith,15,34,180,England,"['Defender Left', 'Defender Right', 'Midfielder Left', 'Midfielder Right']",25,1578,0,0,8,0,0.1,78.5,0.8,0,6.37,1.0,0.7,0.8,0.1,1.7,0.6,0.3,0,0.3,0.5,0.0,0.3,0.5,21.3,0.3,0.8,0.0,"['Crossing', 'Blocking the ball']","['Passing', 'Tackling']","['Does not dive into tackles', 'Commits fouls often']",adam smith,1679742361-3955,Bournemouth,Premier League,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€2 million
289,11,Max Aarons,19,25,178,England,['Defender Right'],9,206,0,0,2,0,0.0,77.9,0.3,0,6.21,0.9,0.1,0.0,0.0,0.4,0.1,0.1,0,0.1,0.6,0.0,0.1,0.6,14.4,0.0,0.6,0.0,"['Dribbling', 'Holding on to the ball', 'Passing', 'Concentration']",['Aerial Duels'],['Likes to play short passes'],max aarons,1679742361-2718,Norwich City,Other League,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€18 million
290,11,Enes Ünal,26,28,187,Turkey,['Forward'],19,357,2,1,2,0,1.3,63.3,1.4,0,6.25,0.1,0.0,0.4,0.0,0.3,0.2,0.0,0,0.2,0.6,0.1,0.7,0.9,5.4,0.0,0.0,0.0,"['Aerial Duels', 'Long shots', 'Direct free-kicks', 'Through balls']","['Holding on to the ball', 'Passing']","['Likes to do flick ons', 'Indirect set-piece threat', 'Likes to play short passes', 'Gets fouled often', 'Likes to do layoffs', 'Commits fouls often']",enes ünal,1679742361-1457,Getafe CF,La Liga,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Lucent,Speed,Attack,Cristiano Ronaldo,€25 million
294,11,Daniel Jebbison,18,21,190,England,['Forward'],33,497,2,0,3,0,0.4,71.9,0.2,0,6.07,0.3,0.0,0.2,0.0,0.1,0.1,0.0,0,0.3,0.4,0.2,0.5,0.9,2.9,0.0,0.1,0.0,"['Dribbling', 'Finishing']","['Holding on to the ball', 'Aerial Duels', 'Passing']","['Indirect set-piece threat', 'Counter attack threat', 'Likes to dribble']",daniel jebbison,1679742361-2472,Sheffield United,Other League,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€1 million
298,12,Eberechi Eze,10,26,178,England,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right']",49,2956,14,11,1,0,2.8,83.5,0.2,4,7.08,1.0,0.3,0.4,0.0,0.3,0.5,0.0,0,1.6,1.5,0.3,1.2,1.6,25.7,0.8,1.0,0.1,"['Dribbling', 'Crossing', 'Long shots', 'Taking set-pieces', 'Key passes']","['Aerial Duels', 'Concentration']","['Likes to dribble', 'Plays the ball off the ground often', 'Likes to cross', 'Likes to cut inside', 'Gets fouled often', 'Indirect set-piece threat', 'Does not dive into tackles']",eberechi eze,1679742361-3879,Crystal Palace,Premier League,Furon v7,Hypoknit,New Balance,Rare Force,Speed,Attack,Bukayo Saka,€30 million
300,12,Maxence Lacroix,4,25,190,France,['Defender Centre'],41,3209,1,1,6,0,0.9,82.4,1.8,2,6.84,1.9,1.5,1.0,0.6,5.5,0.4,0.5,0,0.2,0.6,0.0,0.1,0.6,42.3,0.0,3.0,0.0,"['Tackling', 'Ball interception']",['Passing'],"['Likes to play long balls', 'Clears the ball out of defence often', 'Likes to tackle', 'Commits fouls often']",maxence lacroix,1679742361-27,VfL Wolfsburg,Bundesliga,Phantom GT2,Flyknit,Nike,Blueprint,,Midfield,Erling Haaland,€20 million
301,12,Jean-Philippe Mateta,14,27,192,France,['Forward'],47,2901,21,3,4,0,1.9,67.7,1.7,4,6.87,0.4,0.1,0.8,0.0,0.6,0.5,0.1,0,0.8,0.7,0.6,1.2,2.0,11.6,0.1,0.2,0.2,['Through balls'],"['Holding on to the ball', 'Passing']",['Likes to do flick ons'],jean-philippe mateta,1679742361-3867,Crystal Palace,Premier League,Future Ultimate,FUZIONFIT360,Puma,Supercharge,Control,,Neymar,€9 million
302,12,Marc Guéhi,6,24,182,England,['Defender Centre'],58,4451,3,4,11,1,0.4,87.0,2.1,2,6.81,1.5,0.8,0.7,0.3,3.8,0.4,0.6,3,0.4,0.9,0.0,0.4,0.5,57.6,0.1,3.1,0.0,[],['Passing'],"['Likes to play long balls', 'Plays the ball off the ground often']",marc guéhi,1679742361-3887,Crystal Palace,Premier League,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€35 million
303,12,Ismaïla Sarr,7,27,185,Senegal,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right', 'Forward']",50,2705,12,5,4,0,1.5,70.2,0.9,3,6.72,0.6,0.3,0.4,0.0,0.9,0.4,0.2,0,1.1,1.4,0.3,1.1,1.7,17.1,0.3,0.3,0.2,"['Key passes', 'Finishing']","['Passing', 'Crossing', 'Defensive contribution']","['Likes to play short passes', 'Gets fouled often', 'Does not dive into tackles']",ismaïla sarr,1679742361-2331,Watford,Other League,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Generation,Speed,Attack,Cristiano Ronaldo,€22 million
304,12,Tyrick Mitchell,3,25,175,England,"['Defender Left', 'Midfielder Left']",44,3368,0,4,3,0,0.3,74.0,0.5,0,6.69,2.5,0.4,0.7,0.1,2.3,0.6,0.3,0,1.1,0.6,0.1,0.8,1.2,27.7,0.5,1.2,0.0,"['Tackling', 'Concentration']","['Aerial Duels', 'Passing', 'Holding on to the ball']",['Plays the ball off the ground often'],tyrick mitchell,1679742361-3884,Crystal Palace,Premier League,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€28 million
305,12,Chris Richards,26,25,188,USA,"['Defender Centre', 'Defensive Midfielder C']",38,2185,1,0,7,1,0.5,82.6,1.9,0,6.66,1.8,0.9,0.6,0.3,4.0,0.6,0.6,0,0.1,0.1,0.0,0.2,0.3,39.6,0.0,1.7,0.0,"['Aerial Duels', 'Concentration', 'Tackling']",['Passing'],['Indirect set-piece threat'],chris richards,1679742361-3885,Crystal Palace,Premier League,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€10 million
308,12,Dean Henderson,1,28,188,England,['Goalkeeper'],43,3600,0,1,5,0,0.0,59.0,0.4,1,6.65,0.1,0.0,0.0,0.0,1.1,0.1,0.0,0,0.1,0.0,0.0,0.0,0.1,28.5,0.0,4.4,0.0,['Penalty saving'],"['Long passing', 'Catching crosses']",['Likes to punch the ball'],dean henderson,1679742361-3703,Nottingham Forest,Premier League,Phantom GT2,Flyknit,Nike,Lucent,,Midfield,Erling Haaland,€22 million
309,12,Jefferson Lerma,8,30,179,Colombia,"['Defender Centre', 'Defender Right', 'Defensive Midfielder C']",58,2724,2,1,12,0,0.9,79.1,1.3,0,6.65,1.2,1.2,1.1,0.0,1.7,0.5,0.5,0,0.3,1.2,0.0,0.6,0.5,34.3,0.1,1.8,0.1,"['Aerial Duels', 'Ball interception', 'Blocking the ball']",['Tackling'],"['Clears the ball out of defence often', 'Commits fouls often']",jefferson lerma,1679742361-3952,Bournemouth,Premier League,Phantom GT By You,,Nike,,Control,Midfield,Erling Haaland,€15 million
310,12,Will Hughes,19,30,185,England,"['Midfielder Centre', 'Midfielder Left', 'Midfielder Right']",39,2253,0,3,12,0,0.7,82.1,0.5,0,6.51,2.2,0.7,1.9,0.0,0.7,1.0,0.4,0,1.0,0.9,0.0,0.8,0.7,27.4,0.4,0.8,0.0,"['Blocking the ball', 'Taking set-pieces']","['Discipline', 'Concentration']","['Likes to shoot from distance', 'Likes to tackle', 'Commits fouls often']",will hughes,1679742361-3877,Crystal Palace,Premier League,Predator 20.1 Low,Primeknit,adidas,,Control,Midfield,Jude Bellingham,€5 million
312,12,Ben Chilwell,25,28,178,England,"['Defender Left', 'Midfielder Left']",13,210,0,0,1,0,0.3,70.7,0.5,0,6.43,1.0,0.5,0.3,0.0,1.1,0.5,0.3,0,0.6,0.3,0.3,0.3,0.4,12.4,0.1,0.3,0.0,"['Taking set-pieces', 'Crossing']",['Tackling'],"['Likes to cross', 'Likes to play short passes', 'Does not dive into tackles']",ben chilwell,1679742361-4114,Chelsea,Premier League,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€35 million
313,12,Daichi Kamada,18,28,184,Japan,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right', 'Forward']",41,1710,2,2,6,1,0.8,82.3,0.1,0,6.42,1.7,0.5,0.9,0.0,0.4,0.9,0.2,0,0.7,0.6,0.1,0.5,0.6,22.4,0.3,0.8,0.0,['Tackling'],"['Finishing', 'Aerial Duels']","['Likes to do layoffs', 'Likes to play short passes', 'Likes to tackle', 'Commits fouls often']",daichi kamada,1679742361-449,Eintracht Frankfurt,Bundesliga,Phantom GX DF,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€30 million
315,12,Eddie Nketiah,9,25,175,England,"['Attacking Midfielder Centre', 'Forward']",35,1104,5,1,5,1,1.4,76.1,0.7,0,6.35,0.6,0.2,1.1,0.0,0.4,0.3,0.0,0,0.4,1.0,0.2,0.6,1.3,9.1,0.0,0.3,0.0,"['Long shots', 'Aerial Duels']",['Finishing'],"['Counter attack threat', 'Gets fouled often']",eddie nketiah,1679742361-3991,Arsenal,Premier League,Mercurial Vapor XI,Synthetic,Nike,,Speed,Attack,Cristiano Ronaldo,€25 million
316,12,Cheick Doucouré,28,25,180,Mali,['Defensive Midfielder C'],15,517,0,0,1,0,0.6,86.0,0.4,0,6.29,1.1,0.8,0.6,0.0,0.7,0.4,0.0,0,0.1,0.6,0.0,0.5,0.3,18.1,0.0,0.6,0.0,"['Ball interception', 'Tackling']",['Discipline'],['Likes to shoot from distance'],cheick doucouré,1679742361-3874,Crystal Palace,Premier League,X Speedportal+,Speedskin,adidas,Game Data,Speed,Attack,Lionel Messi,€30 million
321,12,Jeffrey Schlupp,15,32,178,Ghana,"['Defender Left', 'Midfielder Centre', 'Midfielder Left', 'Midfielder Right']",33,963,1,1,1,0,0.5,86.0,0.8,1,6.48,0.9,0.4,0.2,0.1,1.6,0.3,0.0,0,0.4,0.4,0.0,0.3,0.7,24.4,0.1,1.1,0.0,"['Aerial Duels', 'Defensive contribution']","['Crossing', 'Finishing']","['Likes to shoot from distance', 'Likes to play short passes']",jeffrey schlupp,1679742361-3875,Crystal Palace,Premier League,Nemeziz 18.1,Knit,adidas,,Agility,Attack,Evan Ferguson,€8 million
322,12,Nathaniel Clyne,17,34,175,England,"['Defender Centre', 'Defender Left', 'Defender Right', 'Midfielder Right']",19,618,0,1,2,0,0.1,79.0,0.1,0,6.11,0.8,0.3,0.2,0.1,1.0,0.6,0.1,0,0.3,0.1,0.0,0.1,0.4,16.6,0.3,1.2,0.0,[],"['Concentration', 'Aerial Duels', 'Passing', 'Crossing']","['Likes to dribble', 'Likes to play long balls']",nathaniel clyne,1679742361-3886,Crystal Palace,Premier League,Zoom Mercurial Superfly 9,Vaporsite+,Nike,Lucent,Speed,Attack,Cristiano Ronaldo,€3 million
323,12,Joel Ward,2,35,188,England,"['Defender Centre', 'Defender Left', 'Defender Right', 'Defensive Midfielder C', 'Midfielder Right']",2,12,0,0,0,0,0.0,42.9,0.5,0,6.06,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.5,0.0,"['Aerial Duels', 'Concentration']","['Passing', 'Crossing']",['Plays the ball off the ground often'],joel ward,1679742361-3882,Crystal Palace,Premier League,Phantom GT2,Flyknit,Nike,Lucent,,Midfield,Erling Haaland,€2 million
326,13,James Tarkowski,6,32,185,England,['Defender Centre'],34,2924,1,1,6,0,0.5,81.6,3.1,2,7.09,1.9,1.2,1.1,0.3,6.3,0.5,1.3,0,0.5,0.8,0.1,0.2,0.4,38.7,0.0,3.9,0.1,"['Aerial Duels', 'Blocking the ball', 'Concentration', 'Ball interception']",['Passing'],"['Likes to play long balls', 'Plays the ball off the ground often', 'Likes to dribble', 'Indirect set-piece threat', 'Clears the ball out of defence often', 'Commits fouls often']",james tarkowski,1679742361-3859,Everton,Premier League,Predator Accuracy.1,Primeknit,adidas,Own Your Football,Control,Midfield,Jude Bellingham,€22 million
327,13,Iliman Ndiaye,10,25,180,Senegal,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right', 'Forward']",40,2564,11,0,4,0,1.1,85.1,0.3,2,7.0,1.6,0.5,0.7,0.0,0.4,0.9,0.1,0,0.6,1.5,0.2,1.3,1.6,21.4,0.3,0.5,0.0,"['Dribbling', 'Finishing']",[],"['Gets fouled often', 'Likes to dribble']",iliman ndiaye,1679742361-2475,Sheffield United,Other League,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€7 million
328,13,Dwight McNeil,7,25,183,England,"['Midfielder Centre', 'Midfielder Left', 'Midfielder Right']",22,1568,5,6,1,0,1.5,81.8,0.4,0,7.0,0.5,0.3,0.3,0.0,0.2,0.5,0.0,0,1.8,0.8,0.1,1.6,1.4,25.6,2.0,0.8,0.3,"['Crossing', 'Through balls', 'Key passes', 'Long shots', 'Taking set-pieces']",['Finishing'],"['Likes to cross', 'Likes to shoot from distance', 'Likes to play long balls', 'Plays the ball off the ground often']",dwight mcneil,1679742361-3843,Everton,Premier League,X Speedportal+,Speedskin,adidas,Nightstrike,Speed,Attack,Lionel Messi,€18 million
329,13,Idrissa Gueye,27,35,174,Senegal,['Midfielder Centre'],45,3003,0,3,9,0,0.7,87.2,0.7,1,6.82,3.6,1.2,1.4,0.0,0.9,1.1,0.2,0,0.5,1.2,0.0,1.0,0.9,37.8,0.1,2.0,0.1,"['Tackling', 'Direct free-kicks', 'Concentration', 'Ball interception']",[],"['Likes to shoot from distance', 'Likes to tackle', 'Commits fouls often']",idrissa gueye,1679742361-3849,Everton,Premier League,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€8 million
331,13,Jordan Pickford,1,31,185,England,['Goalkeeper'],56,4741,0,1,8,0,0.0,67.8,0.2,4,6.77,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0,0.0,0.2,0.0,0.0,0.1,35.8,0.0,8.3,0.0,"['Long passing', 'Penalty saving', 'Shot stopping (Reflexes)', 'Saving close range shots', 'Concentration']",['Discipline'],[],jordan pickford,1679742361-3865,Everton,Premier League,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€25 million
